title,channel,upload_date,url
Kamala Harris&#39; &#39;far-left&#39; policies will be &#39;THE ISSUE THAT SINKS HER in this race&#39;: Ari Fleischer,Fox News,2024-08-19T05:00:02Z,https://www.youtube.com/watch?v=6nTB21ODhZc
WATCH: Kamala Harris backtracks on key policy issues,Fox News,2024-08-13T23:00:08Z,https://www.youtube.com/watch?v=IIMjt9YqnnI
‘The Five’: Kamala Harris’ comments come back to haunt her,Fox News,2024-08-26T23:30:06Z,https://www.youtube.com/watch?v=RD5de1vYiSg
"Harris wants to resurrect the most disastrous economic policy, Asman says",Fox News,2024-08-17T12:45:01Z,https://www.youtube.com/watch?v=JGvq7j5esTo
"Kamala Harris called out for &#39;sexist, misogynist&#39; campaign",Fox News,2024-08-27T16:30:18Z,https://www.youtube.com/watch?v=pVa6xp9nAuE
Trump slams Kamala over lack of interviews #shorts,Fox News,2024-08-18T23:00:01Z,https://www.youtube.com/watch?v=2RRLbRmJTKg
&#39;The Five&#39;: Trump creates policy website for Kamala Harris,Fox News,2024-08-22T23:01:44Z,https://www.youtube.com/watch?v=qxyzZfWAXUM
I’m not on the Kamala Harris ‘sugar high’ like everyone else: Dem Rep,Fox News,2024-08-18T19:45:00Z,https://www.youtube.com/watch?v=raFYaOi0AD8
Resurfaced videos show Kamala Harris previously supported abolishing private insurance,Fox News,2024-08-13T19:45:00Z,https://www.youtube.com/watch?v=CzbNiYJm8vk
Voter issues chilling warning on Kamala Harris&#39; border policies: &#39;Waiting for the next 9/11&#39;,Fox News,2024-09-24T19:00:06Z,https://www.youtube.com/watch?v=AdbyuaFo3lQ
"Trump rips Harris for not having a plan to improve the US economy: “Run, Spot, Run”",Fox News,2024-09-11T03:49:56Z,https://www.youtube.com/watch?v=yDvtdMMxP4o
This is not the true Kamala Harris: Sen. Tom Cotton,Fox News,2024-08-29T17:45:03Z,https://www.youtube.com/watch?v=mekuCuSrj_E
Judge Jeanine: Kamala Harris will no longer be in hiding,Fox News,2024-08-27T23:15:00Z,https://www.youtube.com/watch?v=aA1e3PWHshQ
Sean Hannity: This is the problem with Kamala Harris #shorts,Fox News,2024-09-25T21:15:00Z,https://www.youtube.com/watch?v=BX6b8lxXlm0
Kamala Harris TORCHED for &#39;incoherent&#39; sit-down interview,Fox News,2024-08-30T11:30:24Z,https://www.youtube.com/watch?v=RK5re19Q6Wo
"RFK, Jr.: Kamala Harris is very vulnerable on this",Fox News,2024-09-05T09:00:18Z,https://www.youtube.com/watch?v=HLvQxlInHVY
"The press is giving Kamala Harris a free ride, Trump campaign official warns",Fox News,2024-08-14T16:15:00Z,https://www.youtube.com/watch?v=DNrk_5oUUac
Harris mocked for repeating same answer: &#39;This is not a plan!&#39;,Fox News,2024-09-18T21:00:29Z,https://www.youtube.com/watch?v=XZN2H9tEux4
Gold Star families fire back at Kamala Harris over Trump&#39;s Arlington visit,Fox News,2024-09-03T16:45:02Z,https://www.youtube.com/watch?v=l5nqHijTo6c
Jesse Watters: This is the ‘biggest speech of Kamala’s life’ and she’s ‘freaking out’,Fox News,2024-08-23T01:45:01Z,https://www.youtube.com/watch?v=Io5V8uSxR5s
Kamala Harris finally agrees to sit-down interview,Fox News,2024-08-28T11:01:30Z,https://www.youtube.com/watch?v=kaMH4uNE9Ik
Kamala Harris &#39;CAN&#39;T BE TRUSTED&#39;: Lara Trump,Fox News,2024-08-19T08:45:00Z,https://www.youtube.com/watch?v=9_sAQ4WjRoo
McEnany: This is how Trump can end Kamala Harris&#39; career,Fox News,2024-09-10T13:45:02Z,https://www.youtube.com/watch?v=IT3mssVWKnA
Gold Star dad slams Kamala Harris on anniversary of Abbey Gate attack,Fox News,2024-08-26T18:30:56Z,https://www.youtube.com/watch?v=lzJtekc5a-0
Trump: People don&#39;t know who Kamala Harris is - she will be a terrible president,Fox News,2024-08-15T23:30:18Z,https://www.youtube.com/watch?v=lo-8GUOyxRs
Chris Sununu: Kamala Harris can’t get away from this,Fox News,2024-09-05T22:45:07Z,https://www.youtube.com/watch?v=LBCeb-zqpeo
Chris Sununu: Kamala Harris can’t get away from this,Fox News,2024-09-05T22:45:07Z,https://www.youtube.com/watch?v=LBCeb-zqpeo
Trump: People don&#39;t know who Kamala Harris is - she will be a terrible president,Fox News,2024-08-15T23:30:18Z,https://www.youtube.com/watch?v=lo-8GUOyxRs
Jon Favreau: People are pretty excited about Kamala Harris,Fox News,2024-08-23T06:45:00Z,https://www.youtube.com/watch?v=QEDqaPSMwKs
Kamala Harris is a fake: Rep. Waltz,Fox News,2024-08-12T19:45:00Z,https://www.youtube.com/watch?v=DZoHjnRJoLY
"Harris wants to resurrect the most disastrous economic policy, Asman says",Fox News,2024-08-17T12:45:01Z,https://www.youtube.com/watch?v=JGvq7j5esTo
Jesse Watters: This is the ‘biggest speech of Kamala’s life’ and she’s ‘freaking out’,Fox News,2024-08-23T01:45:01Z,https://www.youtube.com/watch?v=Io5V8uSxR5s
‘COPYCAT KAMALA’: Harris rips off one of Trump’s campaign proposals,Fox News,2024-08-12T01:45:00Z,https://www.youtube.com/watch?v=NvZEFsZmhvM
This is not the true Kamala Harris: Sen. Tom Cotton,Fox News,2024-08-29T17:45:03Z,https://www.youtube.com/watch?v=mekuCuSrj_E
CNN anchor criticized for &#39;wiffleball&#39; questions to Kamala Harris,Fox News,2024-08-30T20:15:03Z,https://www.youtube.com/watch?v=bMa6-BGGt18
Mike Huckabee: Kamala Harris doesn’t want people to find this out,Fox News,2024-08-19T10:00:32Z,https://www.youtube.com/watch?v=RXPL14SJ7jE
Voter issues chilling warning on Kamala Harris&#39; border policies: &#39;Waiting for the next 9/11&#39;,Fox News,2024-09-24T19:00:06Z,https://www.youtube.com/watch?v=AdbyuaFo3lQ
Taxes will rise if Kamala Harris becomes president: David Asman,Fox News,2024-09-07T11:00:11Z,https://www.youtube.com/watch?v=9QCsa1M_iio
America will see Kamala Harris run away from her past policies: Dr. Ben Carson,Fox News,2024-09-08T20:30:01Z,https://www.youtube.com/watch?v=R8kCw9CkDYI
Jesse Watters: Trump shows up in Kamala Harris&#39; backyard,Fox News,2024-09-13T23:03:06Z,https://www.youtube.com/watch?v=s2rTZ_MTH6M
Trump team trolls Kamala Harris with &#39;campaign&#39; website,Fox News,2024-08-22T15:45:04Z,https://www.youtube.com/watch?v=zmmObgpIfg4
JD Vance: This is the lie at the heart of Kamala Harris&#39; campaign,Fox News,2024-09-04T00:00:06Z,https://www.youtube.com/watch?v=UqX5EPj_e7g
Cavuto presses Kamala Harris adviser: Could you please answer the question?,Fox News,2024-08-23T05:15:00Z,https://www.youtube.com/watch?v=eWB8lEMpxpQ
Kamala Harris &#39;CAN&#39;T BE TRUSTED&#39;: Lara Trump,Fox News,2024-08-19T08:45:00Z,https://www.youtube.com/watch?v=9_sAQ4WjRoo
Democratic lawmaker argues Kamala Harris isn’t for banning fracking on private land,Fox News,2024-08-22T06:30:28Z,https://www.youtube.com/watch?v=f_WUjqnBFiA
Eric Trump rips VP Kamala Harris for not taking a stand on issues he says Americans are facing today,Fox News,2024-08-21T13:30:27Z,https://www.youtube.com/watch?v=ad3s58v4qmk
Democrat accuses campaign for ‘cocooning’ Kamala Harris: This is ‘red meat’ for GOP,Fox News,2024-09-02T20:00:18Z,https://www.youtube.com/watch?v=kNiuxYmsD3Q
Kamala Harris hasn&#39;t defended any positions: RNC chair,Fox News,2024-08-29T13:15:01Z,https://www.youtube.com/watch?v=DHiNxhKyuYM
Kamala Harris TORCHED for &#39;incoherent&#39; sit-down interview,Fox News,2024-08-30T11:30:24Z,https://www.youtube.com/watch?v=RK5re19Q6Wo
Laura: The Biden-Harris admin drove up inflation,Fox News,2024-08-17T02:45:00Z,https://www.youtube.com/watch?v=BroOLnGFcL4
Gold Star dad slams Kamala Harris on anniversary of Abbey Gate attack,Fox News,2024-08-26T18:30:56Z,https://www.youtube.com/watch?v=lzJtekc5a-0
Bernie Sanders is absolutely &#39;destroying&#39; Kamala Harris&#39; campaign: Charlie Hurt,Fox News,2024-09-09T16:00:26Z,https://www.youtube.com/watch?v=IebvbOQm5n0
Kamala Harris on Georgia high school shooting: This is a senseless tragedy,Fox News,2024-09-04T19:28:40Z,https://www.youtube.com/watch?v=r7cIWktqgT8
Kamala Harris: This campaign is born out of love of country,Fox News,2024-08-19T00:15:00Z,https://www.youtube.com/watch?v=819kwecRcgg
