title,channel,upload_date,url
Harry Enten on what is rare about the Harris-Trump debate,CNN,2024-09-10T15:02:03Z,https://www.youtube.com/watch?v=8AprLs7bmKg
DNC kicks off as polls show Harris with edge over Trump nationally,CNN,2024-08-19T18:50:17Z,https://www.youtube.com/watch?v=32gcY7TgKPU
&#39;Staggeringly dishonest&#39;: CNN&#39;s Daniel Dale fact-checks Trump&#39;s debate performance,CNN,2024-09-11T12:35:45Z,https://www.youtube.com/watch?v=TGsxtIozHFA
Harris skewers Trump for incident at Arlington National Cemetery,CNN,2024-09-01T00:45:28Z,https://www.youtube.com/watch?v=VildLhpaI6U
Reporter asks Trump if mics should be muted at upcoming debate with Harris,CNN,2024-08-26T16:11:25Z,https://www.youtube.com/watch?v=kfBm2YaF5Pg
Obamas take on Trump and Harris ceremonially nominated: Must-watch moments from DNC day 2,CNN,2024-08-21T04:55:04Z,https://www.youtube.com/watch?v=3t3pVILDrdM
Undecided Pennsylvania voters react to Harris-Trump debate,CNN,2024-09-11T10:00:42Z,https://www.youtube.com/watch?v=fM07fxoIQlI
Republican strategist grades Trump’s debate performance,CNN,2024-09-11T06:54:26Z,https://www.youtube.com/watch?v=Av7929nkvj0
&#39;He&#39;s melting down&#39;: Van Jones reacts to Trump&#39;s latest Harris comments and other experts weigh in,CNN,2024-08-16T01:48:15Z,https://www.youtube.com/watch?v=zqRbne0erx8
Hear why Democrats in Trump country say they&#39;ve run out of Harris signs,CNN,2024-09-20T09:00:29Z,https://www.youtube.com/watch?v=VyyENcS85IE
‘Unprecedented number’ of Republicans set to take DNC stage,CNN,2024-08-20T19:25:37Z,https://www.youtube.com/watch?v=VkEtFBopz-Y
Former Biden-Harris Staffer Ashley Allison: “God help me. I’m agreeing with Karl Rove”,CNN,2024-09-07T03:03:33Z,https://www.youtube.com/watch?v=-rZtMlfTOxI
Trump’s 2024 ‘X’ Factor: His New Opponent,CNN,2024-08-14T08:39:52Z,https://www.youtube.com/watch?v=QtZAJz3dids
&#39;Reclaim this country&#39;s future&#39;: Former Republican lawmaker urges his party to vote for Harris,CNN,2024-08-14T13:35:22Z,https://www.youtube.com/watch?v=cnTJS3S2j6M
Harry Enten: Polling data shows 3 caution points for Democrats,CNN,2024-08-13T17:54:44Z,https://www.youtube.com/watch?v=l6bj2Data6c
"Exclusive: Conservative Republican endorses Harris, calls Trump a threat to democracy",CNN,2024-08-19T17:05:36Z,https://www.youtube.com/watch?v=waCCEYTDKAY
"Harris has a very special sorority connection, a benefit that goes far beyond 2024",CNN,2024-09-19T17:02:49Z,https://www.youtube.com/watch?v=72oJOLarUuw
&#39;There is no floor for him&#39;: Harris speaks out about Trump debate,CNN,2024-09-09T16:46:07Z,https://www.youtube.com/watch?v=bJ9xdAInG_0
