title,channel,upload_date,url
Trump posts that he won’t debate Harris again,CNN,2024-09-12T21:49:40Z,https://www.youtube.com/watch?v=RlBCIG7cdMo
Trump once sold ‘Anybody Anytime Anyplace’ merch. Author breaks down how that’s changed post-debate,CNN,2024-09-12T23:02:50Z,https://www.youtube.com/watch?v=Ln6UWSqRnVY
Obamas take on Trump and Harris ceremonially nominated: Must-watch moments from DNC day 2,CNN,2024-08-21T04:55:04Z,https://www.youtube.com/watch?v=3t3pVILDrdM
Who has the momentum in the latest presidential polls? Data reporter Harry Enten breaks it down,CNN,2024-08-17T23:59:11Z,https://www.youtube.com/watch?v=wkjkQOiGj-g
&#39;He&#39;s just over it&#39;: Charlamagne on why he believes Trump no longer wants to be president,CNN,2024-08-21T22:47:47Z,https://www.youtube.com/watch?v=3yD4CzePDWQ
&#39;It was pitiful&#39;: Democratic strategist reacts to Trump&#39;s news conference,CNN,2024-08-16T00:14:29Z,https://www.youtube.com/watch?v=Tr2IjRCpI6Y
Trump allies do damage control as Harris rides fresh momentum post-debate,CNN,2024-09-12T15:50:34Z,https://www.youtube.com/watch?v=OTSOJOUzyIE
‘Stop’: McCarthy calls out Trump for focusing on crowd sizes,CNN,2024-08-12T15:35:02Z,https://www.youtube.com/watch?v=4lXjJDwzhkU
&#39;There is no floor for him&#39;: Harris speaks out about Trump debate,CNN,2024-09-09T16:46:07Z,https://www.youtube.com/watch?v=bJ9xdAInG_0
&#39;Reprehensible&#39;: Father says Trump and Vance are politicizing son’s death,CNN,2024-09-12T02:30:00Z,https://www.youtube.com/watch?v=-EhGbOVsHqQ
&#39;Incredibly alarming&#39;: Ex-Pence adviser is concerned by Trump&#39;s debate answer,CNN,2024-09-11T15:52:49Z,https://www.youtube.com/watch?v=cIV5x8NXTG0
