title,channel,upload_date,url
Harris raises more than $300 million in August campaign donations,MS NOW,2024-09-06T05:17:47Z,https://www.youtube.com/watch?v=5qeNQa6LBzE
‘The ultimate implosion’: George Conway on Trump spiraling into conspiracy theories post-debate,MS NOW,2024-09-15T19:29:09Z,https://www.youtube.com/watch?v=81jbzQtvW6M
MSNBC Highlights  — Sept. 11,MS NOW,2024-09-12T13:00:18Z,https://www.youtube.com/watch?v=KJ4RiZi4TVs
Maduro clings to power 1 month after disputed Venezuela presidential election,MS NOW,2024-08-27T16:25:34Z,https://www.youtube.com/watch?v=lei7qafVhaE
&#39;Utterly contrary to what Trump said&#39;: Steve Rattner breaks down Trump&#39;s debate lies,MS NOW,2024-09-12T15:07:55Z,https://www.youtube.com/watch?v=Xchy-P-fVBs
Trump cozies up to racist far-right conspiracy theorist Laura Loomer,MS NOW,2024-09-13T00:49:07Z,https://www.youtube.com/watch?v=fOK1R0mXWD8
JD Vance in 2021: Companies backing abortion rights really want &#39;cheap labor&#39;,MS NOW,2024-08-16T12:06:00Z,https://www.youtube.com/watch?v=wKcHK0DSfVs
"Joe: GOP thinks by saying most radical, wild things they&#39;ll sway the middle",MS NOW,2024-09-12T11:22:38Z,https://www.youtube.com/watch?v=6WKmeew9ZPk
&#39;Nobody cares&#39; about JD Vance’s thoughts on rhetoric as his lies fuel fear in Ohio,MS NOW,2024-09-18T03:40:46Z,https://www.youtube.com/watch?v=Ghc5JAXLeQc
The tired vs. the exciting: Joe frames the current state of the campaigns,MS NOW,2024-08-12T14:01:41Z,https://www.youtube.com/watch?v=Yu-in9DpII4
&#39;Gaslighting&#39;: Joe reacts to Vance&#39;s calls for the left to &#39;tone down the rhetoric&#39;,MS NOW,2024-09-17T11:33:43Z,https://www.youtube.com/watch?v=tOvXxdcTceg
Rev. Al: Trump can&#39;t figure out how to fight Harris because he has lost all the fight in him,MS NOW,2024-08-20T11:20:23Z,https://www.youtube.com/watch?v=INaSLVHXt6U
Secret Service has a &#39;huge resource problem&#39;,MS NOW,2024-09-16T18:03:12Z,https://www.youtube.com/watch?v=kYvo4kfyANo
