title,channel,upload_date,url
&#39;COPYCATS&#39;: Former AG torches DOJ for releasing Trump suspect&#39;s letter,Fox News,2024-09-24T22:45:02Z,https://www.youtube.com/watch?v=zfxGyN_L-fM
DeSantis doesn&#39;t expect cooperation from feds in Trump assassination probe,Fox News,2024-09-20T19:00:00Z,https://www.youtube.com/watch?v=-03_WDOKgKA
There&#39;s no hiding the motive behind the latest Trump indictment: Cherkasky,Fox News,2024-08-28T12:30:01Z,https://www.youtube.com/watch?v=2hBjxKuP6V0
Fetterman says PA support for Trump deepened after assassination attempt,Fox News,2024-09-22T12:45:05Z,https://www.youtube.com/watch?v=xlR99-w4qHw
Gutfeld: Kamala is stealing all of Trump’s moves,Fox News,2024-08-13T04:00:08Z,https://www.youtube.com/watch?v=HfDmNleNg_8
"Iran hacked Donald Trump&#39;s campaign, US confirms",Fox News,2024-08-20T15:01:05Z,https://www.youtube.com/watch?v=y65yLFjsGqU
"Trump campaign rips Iranian hacking report: &#39;It&#39;s election interference, plain and simple&#39;",Fox News,2024-09-19T18:15:00Z,https://www.youtube.com/watch?v=64I27qDHNB0
Conservative artist vividly illustrates why he supports Trump,Fox News,2024-09-20T16:41:47Z,https://www.youtube.com/watch?v=05RBcHNm4Aw
Donald Trump: The world is blowing up,Fox News,2024-09-05T02:15:01Z,https://www.youtube.com/watch?v=T85kkNMHuu4
See the best moments from former President Trump&#39;s appearance on &#39;Gutfeld!&#39;,Fox News,2024-09-19T17:33:41Z,https://www.youtube.com/watch?v=Q7KL38SUEy4
Elon Musk says he is &#39;willing to serve&#39; in a Trump administration,Fox News,2024-08-20T21:00:30Z,https://www.youtube.com/watch?v=SXP5s-uILys
&#39;STAGGERING&#39;: ABC&#39;s video of Trump&#39;s closing statement goes viral,Fox News,2024-09-12T22:15:01Z,https://www.youtube.com/watch?v=eosdMoeMHvY
JD Vance: Trump had a &#39;very good night&#39; #shorts,Fox News,2024-09-12T02:15:02Z,https://www.youtube.com/watch?v=uR1qExHPZug
Bill Clinton goes after Donald Trump&#39;s focus on crowd size in his DNC speech,Fox News,2024-08-22T02:28:03Z,https://www.youtube.com/watch?v=RzVbfW-uWa8
